CustomerID,Recency,Frequency,Monetary,Cluster
15691,251,2,72,3
15692,27,12,138,0
15694,0,42,1665,0
15695,266,22,212,3
15696,32,140,1009,0
15699,17,18,113,0
15700,171,85,328,1
15701,1,193,912,0
15703,264,5,66,3
15704,139,79,1028,1
15705,200,6,62,1
15706,59,50,305,2
15707,34,126,594,0
15708,40,124,1208,0
15709,283,6,121,3
15712,8,41,486,0
15713,142,18,149,1
15714,11,34,186,0
15716,145,101,738,1
15717,233,7,70,1
15719,32,299,2717,0
15720,23,128,281,0
15721,11,80,388,0
15722,35,47,1018,0
15723,364,37,73,3
15724,200,11,72,1
15725,14,32,221,0
15727,16,213,3063,0
15728,48,4,-34,2
15729,197,5,24,1
15730,65,68,683,2
15732,211,13,215,1
15733,282,10,62,3
15734,114,25,346,2
15737,14,60,584,0
15738,18,46,2967,0
15739,65,8,472,2
15740,48,9,152,2
15743,15,59,214,0
15744,77,3,120,2
15745,8,57,412,0
15746,133,28,130,2
15747,12,52,466,0
15748,39,19,50,0
15749,234,6,9014,1
15750,2,214,1776,0
15752,39,236,1955,0
15753,304,1,144,3
15754,50,24,197,2
15755,0,127,1397,0
15756,60,160,241,2
15757,65,43,491,2
15758,24,9,47,0
15759,217,5,60,1
15762,64,37,251,2
15763,31,58,268,0
15764,80,150,2036,2
15766,63,11,170,2
15768,115,24,243,2
15769,6,26,27660,0
15773,5,10,311,0
15774,68,25,87,2
15775,244,7,68,1
15776,132,18,138,2
15777,240,18,375,1
15780,183,26,220,1
15781,24,20,178,0
15782,9,34,863,0
15783,10,14,212,0
15785,29,58,1594,0
15786,43,257,3307,0
15787,25,156,534,0
15789,357,25,438,3
15790,9,34,113,0
15791,43,66,730,0
15793,8,6,552,0
15795,149,42,581,1
15796,0,71,858,0
15797,112,8,873,2
15799,75,94,955,2
15800,106,116,332,2
15801,45,61,562,0
15802,142,1,-1,1
15803,50,8,290,2
15804,0,170,2515,0
15805,22,220,3317,0
15806,45,24,602,0
15807,49,48,430,2
15808,305,143,1303,3
15809,35,31,251,0
15810,78,66,737,2
15811,16,117,1061,0
15812,106,36,922,2
15813,207,40,603,1
15814,2,64,1247,0
15815,63,33,1856,2
15819,48,96,1357,0
15820,319,17,128,3
15821,43,57,202,0
15822,2,28,375,0
15823,336,17,-283,3
15825,171,20,220,1
15826,50,64,962,2
15827,72,73,842,2
15829,98,44,996,2
15830,28,39,409,0
15831,57,64,1084,2
15832,253,54,465,3
15834,69,243,957,2
15835,43,47,439,0
15836,44,10,24,0
15837,64,24,189,2
15838,10,56,9007,0
15839,24,56,670,0
15840,58,26,394,2
15841,63,36,926,2
15843,303,8,27,3
15844,45,11,134,0
15845,17,97,1918,0
15847,37,22,449,0
15850,18,87,298,0
15852,186,22,48,1
15853,51,29,135,2
15854,3,105,926,0
15855,136,59,470,1
15856,3,297,10802,0
15857,18,14,308,0
15858,15,145,1163,0
15860,40,105,437,0
15861,11,339,2527,0
15862,7,142,585,0
15863,25,18,19,0
15864,21,16,1044,0
15865,40,37,368,0
15866,100,43,124,2
15867,4,302,2050,0
15869,276,13,175,3
15870,32,68,333,0
15872,14,101,187,0
15874,62,123,2506,2
15877,1,122,243,0
15880,368,95,178,3
15881,311,26,199,3
15882,198,23,266,1
15883,1,42,223,0
15885,92,18,111,2
15886,59,12,147,2
15888,79,11,60,2
15889,156,79,206,1
15891,226,60,418,1
15894,252,35,164,3
15895,149,11,94,1
15897,193,17,223,1
15898,0,70,565,0
15899,368,4,39,3
15900,23,44,216,0
15901,16,102,379,0
15903,9,46,2409,0
15904,7,30,84,0
15906,19,114,538,0
15907,3,175,478,0
15909,173,7,98,1
15910,0,215,1013,0
15912,177,19,185,1
15916,15,125,747,0
15917,247,12,42,1
15918,190,33,153,1
15919,19,103,385,0
15920,153,53,99,1
15921,172,24,162,1
15922,371,11,136,3
15923,372,21,122,3
15925,193,12,93,1
15930,66,21,139,2
15932,3,93,2311,0
15933,20,63,885,0
15935,238,12,115,1
15937,63,7,73,2
15938,111,13,240,2
15939,89,28,4725,2
15940,310,2,3,3
15942,133,14,232,2
15944,276,6,50,3
15945,364,2,52,3
15947,82,29,898,2
15948,7,51,567,0
15949,16,12,284,0
15950,1,86,712,0
15951,0,36,306,0
15952,33,65,391,0
15953,14,65,884,0
15955,23,137,2124,0
15957,31,40,211,0
15958,73,7,33,2
15963,19,26,298,0
15965,16,88,434,0
15967,22,73,205,0
15969,2,20,120,0
15970,303,11,116,3
15971,17,10,1717,0
15973,235,4,87,1
15974,38,141,2256,0
15975,83,24,243,2
15976,164,83,275,1
15977,16,48,1016,0
15978,76,49,888,2
15980,88,40,1560,2
15981,24,53,1866,0
15983,21,82,886,0
15984,2,217,1805,0
15985,122,29,836,2
15986,29,14,268,0
15987,11,110,1533,0
15988,18,26,180,0
15990,43,52,443,0
15992,3,3,17,0
15993,8,336,2028,0
15994,54,31,173,2
15996,87,103,378,2
15998,36,373,2028,0
16000,2,9,5110,0
16003,29,82,1185,0
16005,11,173,280,0
16006,210,8,84,1
16007,47,221,1388,0
16008,23,29,323,0
16009,21,68,366,0
16010,245,62,202,1
16011,7,99,2035,0
16012,34,87,799,0
16013,3,34,13845,0
16014,35,123,254,0
16015,3,146,904,0
16016,2,156,600,0
16017,46,26,102,0
16018,38,26,190,0
16019,1,133,1649,0
16020,16,42,487,0
16022,259,68,255,3
16023,45,90,358,0
16024,11,61,397,0
16025,29,28,338,0
16026,42,30,243,0
16027,91,12,1146,2
16029,38,46,33632,0
16030,309,28,283,3
16031,91,91,421,2
16033,5,539,3506,0
16034,195,18,242,1
16036,86,55,716,2
16037,269,37,428,3
16038,7,24,241,0
16040,64,57,684,2
16041,30,6,1584,0
16042,21,68,733,0
16043,37,30,503,0
16045,119,71,897,2
16048,85,9,143,2
16049,39,248,763,0
16050,173,10,278,1
16052,53,34,282,2
16053,32,81,1793,0
16054,144,70,380,1
16055,220,8,22,1
16056,44,66,345,0
16057,3,109,833,0
16059,65,126,641,2
16061,268,1,-1,3
16062,9,50,800,0
16063,259,23,262,3
16065,364,71,228,3
16066,16,77,935,0
16070,21,32,457,0
16071,44,21,180,0
16072,287,23,140,3
16073,291,1,37,3
16076,2,71,1363,0
16078,283,1,16,3
16079,16,18,864,0
16080,81,10,104,2
16081,55,175,1473,2
16083,100,31,908,2
16084,298,38,216,3
16085,22,123,636,0
16086,58,24,510,2
16091,154,16,154,1
16092,98,37,602,2
16093,106,1,20,2
16094,11,48,633,0
16096,263,12,155,3
16097,239,10,87,1
16098,87,34,613,2
16099,49,29,434,2
16101,8,76,738,0
16102,41,41,942,0
16103,6,30,558,0
16104,61,28,122,2
16105,248,13,330,1
16106,65,6,74,2
16107,17,16,1176,0
16108,84,48,599,2
16109,218,18,612,1
16110,44,283,720,0
16112,142,15,574,1
16113,182,30,176,1
16114,170,8,43,1
16115,9,169,994,0
16116,205,34,246,1
16117,189,30,130,1
16119,7,14,240,0
16120,58,26,866,2
16121,56,170,576,2
16122,72,26,1128,2
16123,51,16,170,2
16124,315,11,41,3
16125,366,13,124,3
16126,28,57,2125,0
16127,38,40,323,0
16128,17,76,988,0
16131,51,55,1802,2
16133,3,221,8738,0
16134,21,34,357,0
16135,262,21,209,3
16136,59,35,440,2
16138,367,1,-1,3
16139,18,25,330,0
16140,52,33,727,2
16141,87,30,238,2
16142,249,37,422,1
16143,2,75,917,0
16144,246,1,16,1
16145,8,134,3072,0
16146,156,26,427,1
16147,133,22,246,2
16148,295,1,72,3
16149,4,18,308,0
16150,38,91,1004,0
16152,268,29,642,3
16153,49,78,1073,0
16156,8,109,1235,0
16157,15,12,344,0
16159,281,14,236,3
16160,63,20,1153,2
16161,1,293,2490,0
16162,251,2,4,3
16163,224,5,92,1
16164,16,27,432,0
16168,10,57,1888,0
16169,7,71,1325,0
16170,50,106,1766,0
16171,58,3,24,2
16172,94,52,787,2
16173,15,70,571,0
16174,125,19,651,2
16175,93,45,533,2
16177,49,15,95,2
16178,137,8,94,1
16179,60,11,99,2
16180,99,92,5853,2
16181,72,11,152,2
16182,71,17,3791,2
16183,66,15,113,2
16184,63,26,560,2
16185,16,31,260,0
16186,22,87,3008,0
16187,31,160,5004,0
16188,44,65,782,0
16189,15,9,134,0
16190,39,6,88,0
16191,2,67,3203,0
16193,236,19,219,1
16198,74,15,129,2
16200,3,149,516,0
16201,2,74,1267,0
16202,360,18,191,3
16203,58,27,261,2
16204,22,45,218,0
16205,30,73,516,0
16206,54,52,272,2
16207,24,19,140,0
16208,44,61,333,0
16209,88,37,1179,2
16210,1,74,7559,0
16211,80,23,153,2
16212,18,40,241,0
16213,78,6,48,2
16214,170,36,420,1
16215,80,14,104,2
16216,266,37,254,3
16217,234,14,76,1
16218,29,56,2077,0
16221,36,90,714,0
16222,317,120,325,3
16224,56,90,1116,2
16225,44,109,493,0
16226,202,6,192,1
16227,218,6,88,1
16229,86,46,318,2
16230,189,32,365,1
16232,32,24,547,0
16233,70,22,165,2
16235,40,42,328,0
16236,77,20,184,2
16239,56,18,218,2
16240,7,127,1634,0
16241,9,347,1443,0
16242,7,184,1968,0
16243,33,49,110,0
16244,211,88,855,1
16245,23,80,1008,0
16247,169,16,182,1
16248,61,7,78,2
16249,52,67,950,2
16250,260,22,208,3
16252,365,21,-158,3
16253,31,115,3137,0
16255,16,146,1760,0
16256,257,13,577,3
16257,176,2,2,1
16258,44,111,2994,0
16260,50,18,311,2
16261,16,98,301,0
16262,360,3,-5,3
16265,8,164,2627,0
16266,73,44,398,2
16268,70,45,533,2
16270,352,54,688,3
16271,2,90,1023,0
16272,116,25,224,2
16274,372,64,153,3
16275,196,33,336,1
16276,176,6,420,1
16278,22,23,109,0
16279,20,104,1044,0
16281,71,17,934,2
16282,339,11,114,3
16283,5,117,1222,0
16284,30,87,535,0
16287,169,8,298,1
16292,116,17,188,2
16293,8,102,978,0
16295,9,70,841,0
16297,212,21,180,1
16298,22,22,198,0
16302,107,11,134,2
16303,25,119,2621,0
16305,138,22,256,1
16306,213,36,471,1
16308,37,1,8000,0
16309,91,39,465,2
16311,17,35,394,0
16313,2,16,165,0
16315,330,14,75,3
16316,63,121,1466,2
16317,119,64,890,2
16318,34,19,199,0
16319,217,3,72,1
16320,171,56,732,1
16321,71,7,78,2
16322,0,28,231,0
16323,195,1,50,1
16324,127,100,270,2
16325,43,14,164,0
16326,5,158,662,0
16327,13,142,2560,0
16330,17,39,145,0
16332,27,125,789,0
16333,7,9,32184,0
16337,36,10,87,0
16338,156,11,94,1
16339,283,17,21,3
16340,106,124,486,2
16341,24,60,1388,0
16342,74,10,157,2
16343,15,29,175,0
16344,157,1,18,1
16345,43,35,288,0
16347,10,61,341,0
16348,31,157,805,0
16349,290,9,9,3
16350,20,41,542,0
16351,332,8,90,3
16352,17,28,300,0
16353,3,51,2006,0
16354,62,38,150,2
16356,197,20,92,1
16357,32,31,246,0
16358,0,82,1301,0
16359,6,39,1154,0
16360,4,365,2094,0
16361,9,87,418,0
16362,31,58,314,0
16363,52,5,52,2
16364,11,48,279,0
16365,17,45,504,0
16366,18,18,256,0
16367,36,123,643,0
16368,1,58,251,0
16369,17,91,1030,0
16370,81,143,640,2
16372,32,86,158,0
16374,65,101,237,2
16376,8,104,686,0
16377,266,5,1500,3
16378,246,22,267,1
16379,3,87,1408,0
16380,60,28,1428,2
16383,74,80,467,2
16384,89,33,260,2
16385,59,52,258,2
16386,28,76,205,0
16387,322,4,44,3
16389,52,33,1230,2
16392,269,41,201,3
16393,1,121,1526,0
16394,49,61,2317,2
16395,60,150,1472,2
16398,144,75,745,1
16399,18,68,263,0
16400,94,28,172,2
16401,0,68,3858,0
16402,264,55,146,3
16403,301,10,103,3
16404,69,23,157,2
16405,301,3,187,3
16406,18,55,117,0
16407,12,99,1093,0
16409,35,145,1304,0
16411,18,41,131,0
16412,53,25,63,2
16413,56,30,148,2
16414,21,5,27,0
16415,43,45,178,0
16416,26,60,655,0
16418,44,76,280,0
16419,112,36,427,2
16422,16,72,32592,0
16423,24,18,230,0
16424,190,6,82,1
16425,301,21,199,3
16426,1,211,1215,0
16427,262,8,156,3
16428,80,1,-1,2
16429,105,2,9,2
16430,56,6,103,2
16431,212,51,442,1
16432,63,8,276,2
16433,27,17,106,0
16434,28,88,760,0
16438,5,74,463,0
16440,7,186,2018,0
16441,66,22,173,2
16442,1,161,443,0
16444,45,70,405,0
16445,33,62,111,0
16446,0,3,2,0
16447,135,34,221,1
16448,197,19,76,1
16449,190,40,359,1
16450,149,11,200,1
16451,87,14,120,2
16454,44,2,2,0
16455,63,69,988,2
16456,98,80,1147,2
16457,217,9,140,1
16458,2,52,2154,0
16460,27,128,876,0
16461,177,31,48,1
16462,63,1,12,2
16463,20,74,1135,0
16464,19,152,952,0
16466,33,103,785,0
16468,73,2,31,2
16469,23,148,260,0
16470,51,120,521,2
16471,274,13,141,3
16473,164,18,195,1
16474,6,237,884,0
16475,87,23,319,2
16477,63,111,1415,2
16478,24,15,224,0
16479,9,35,102,0
16480,75,51,455,2
16482,15,18,346,0
16483,191,19,44,1
16484,173,25,194,1
16485,76,41,235,2
16488,32,28,724,0
16491,46,39,478,0
16493,72,40,1113,2
16494,296,47,675,3
16495,2,78,328,0
16496,8,92,1091,0
16497,49,128,1396,0
16498,160,15,42,1
16499,359,20,122,3
16500,4,8,123,0
16503,106,71,567,2
16504,24,76,510,0
16505,31,4,576,0
16506,19,3,42,0
16509,296,13,64,3
16510,371,13,92,3
16511,21,135,405,0
16513,4,33,407,0
16515,51,89,826,2
16516,29,6,58,0
16517,276,17,96,3
16518,60,36,325,2
16519,24,13,54,0
16520,185,129,557,1
16523,1,151,4233,0
16525,1,75,6493,0
16526,171,15,106,1
16527,80,14,106,2
16528,3,17,171,0
16529,189,30,198,1
16531,21,68,915,0
16532,17,2,2016,0
16533,18,112,513,0
16535,4,31,356,0
16536,106,49,249,2
16539,2,36,477,0
16542,53,5,46,2
16545,164,3,78,1
16546,290,31,-303,3
16549,9,445,2294,0
16550,108,163,1526,2
16551,95,26,970,2
16552,242,17,219,1
16553,162,63,4595,1
16554,2,52,311,0
16555,34,15,175,0
16556,66,144,1890,2
16557,23,11,111,0
16558,0,264,5346,0
16560,20,53,498,0
16561,5,29,244,0
16563,53,19,486,2
16565,363,3,46,3
16566,14,14,361,0
16567,193,34,996,1
16569,2,5,93,0
16570,8,70,2050,0
16571,2,73,1176,0
16572,126,40,530,2
16573,73,40,354,2
16574,70,28,416,2
16579,364,1,-12,3
16581,154,9,122,1
16582,112,6,164,2
16583,373,14,111,3
16584,79,25,635,2
16586,248,8,95,1
16587,231,13,71,1
16589,70,31,368,2
16591,68,10,41,2
16592,3,142,2914,0
16593,50,24,116,2
16594,74,53,64,2
16595,60,83,335,2
16596,15,12,97,0
16597,3,7,184,0
16598,276,10,70,3
16600,3,50,1145,0
16601,40,29,133,0
16602,30,29,317,0
16603,74,34,480,2
16607,17,140,2822,0
16609,14,155,2410,0
16610,218,6,66,1
16611,185,10,46,1
16612,32,48,506,0
16613,69,30,293,2
16614,182,26,223,1
16616,14,31,370,0
16617,235,5,91,1
16618,30,79,1362,0
16619,253,14,129,3
16620,3,9,88,0
16621,51,22,302,2
16623,245,5,39,1
16624,80,44,488,2
16625,274,23,164,3
16626,0,86,2670,0
16627,78,20,162,2
16628,29,79,1202,0
16629,73,58,489,2
16633,16,115,1137,0
16634,222,9,82,1
16637,31,66,891,0
16638,22,92,1254,0
16639,24,48,503,0
16641,105,12,256,2
16642,4,32,478,0
16643,245,27,269,1
16644,177,62,826,1
16647,169,12,146,1
16648,38,19,269,0
16650,71,24,372,2
16652,53,75,3267,2
16653,15,67,723,0
16654,140,29,280,1
16655,17,208,2363,0
16656,21,14,8873,0
16657,9,158,1130,0
16658,367,8,40,3
16659,188,2,72,1
16660,15,16,451,0
16665,361,9,59,3
16666,18,32,233,0
16667,67,52,236,2
16668,14,9,318,0
16669,23,141,876,0
16670,16,179,2524,0
16671,27,3,875,0
16672,1,23,2812,0
16674,54,89,181,2
16676,33,75,631,0
16678,2,93,2368,0
16679,365,3,29,3
16680,42,10,94,0
16681,72,18,1407,2
16682,4,15,1040,0
16684,3,120,49390,0
16685,60,60,396,2
16686,46,406,1972,0
16688,0,52,804,0
16689,75,13,168,2
16690,43,10,137,0
16692,255,2,152,3
16693,68,58,203,2
16696,134,7,146,2
16697,240,20,27,1
16698,226,4,840,1
16700,8,159,4019,0
16701,8,99,6211,0
16705,0,135,5458,0
16706,36,108,249,0
16708,45,27,285,0
16709,84,64,851,2
16710,18,268,1823,0
16711,2,18,833,0
16712,8,259,1730,0
16713,18,339,4259,0
16714,218,77,587,1
16715,77,19,642,2
16716,266,1,44,3
16717,8,178,1562,0
16718,368,41,407,3
16719,14,108,1173,0
16720,25,25,180,0
16721,261,37,172,3
16722,16,96,4989,0
16723,90,37,398,2
16725,301,110,287,3
16726,25,121,945,0
16727,363,41,167,3
16728,45,218,671,0
16729,35,235,5708,0
16730,51,75,898,2
16732,31,28,317,0
16734,51,44,345,2
16735,78,88,1513,2
16737,52,1,288,2
16738,297,1,3,3
16739,171,13,169,1
16742,46,4,-189,0
16743,28,89,1998,0
16744,10,198,798,0
16745,86,148,6711,2
16746,4,234,4657,0
16747,24,34,577,0
16748,17,42,880,0
16750,44,74,214,0
16751,30,24,1031,0
16752,372,9,54,3
16753,57,34,189,2
16754,371,2,4280,3
16755,113,134,1052,2
16756,214,13,106,1
16757,318,7,81,3
16758,64,22,203,2
16759,7,40,608,0
16761,96,13,341,2
16762,19,51,480,0
16763,184,23,318,1
16764,3,209,1241,0
16765,293,1,4,3
16766,272,17,536,3
16767,30,148,4423,0
16768,47,47,191,0
16769,259,33,80,3
16770,57,116,444,2
16771,32,200,1487,0
16773,56,23,171,2
16774,67,36,318,2
16775,9,84,439,0
16776,59,61,254,2
16777,79,45,62,2
16778,73,16,194,2
16779,1,161,5212,0
16780,99,51,270,2
16781,364,17,111,3
16782,9,103,696,0
16784,19,3,24,0
16788,122,138,304,2
16789,7,5,32,0
16790,3,88,892,0
16791,28,218,753,0
16792,281,11,44,3
16793,56,16,146,2
16794,0,142,919,0
16795,364,64,239,3
16796,88,18,186,2
16800,10,148,524,0
16801,162,72,307,1
16803,64,24,245,2
16804,22,59,246,0
16805,173,94,539,1
16806,102,68,356,2
16807,142,57,778,1
16808,98,21,196,2
16809,22,79,651,0
16810,191,16,112,1
16811,4,26,477,0
16812,360,15,81,3
16813,7,248,1501,0
16814,13,122,2696,0
16816,102,28,274,2
16817,2,76,762,0
16818,10,172,2163,0
16820,95,26,307,2
16823,226,34,136,1
16824,15,23,236,0
16825,38,27,566,0
16826,50,22,158,2
16828,92,8,59,2
16829,156,11,99,1
16830,38,23,264,0
16832,183,11,33,1
16833,0,46,440,0
16834,227,24,358,1
16835,127,10,61,2
16836,39,11,165,0
16837,30,123,1562,0
16838,196,24,184,1
16839,8,117,8470,0
16841,36,101,2234,0
16842,63,45,692,2
16843,42,226,10154,0
16846,49,11,135,2
16847,42,12,78,0
16848,52,14,182,2
16849,186,8,33,1
16850,333,19,249,3
16851,3,17,271,0
16852,9,9,56,0
16855,23,19,164,0
16856,14,2,12,0
16858,365,9,83,3
16859,105,50,656,2
16861,59,8,133,2
16863,28,25,392,0
16866,140,10,60,1
16869,22,113,579,0
16871,21,131,1250,0
16872,76,5,600,2
16873,4,179,3825,0
16875,63,94,1044,2
16877,11,111,458,0
16878,24,3,0,0
16880,30,121,746,0
16881,66,1,600,2
16882,66,39,424,2
16883,186,33,103,1
16884,37,26,320,0
16885,14,82,178,0
16887,34,35,156,0
16889,194,112,925,1
16891,1,166,265,0
16892,0,88,232,0
16893,366,44,62,3
16895,64,57,91,2
16897,298,37,58,3
16898,25,151,379,0
16899,7,80,520,0
16900,11,79,723,0
16902,115,43,629,2
16903,28,50,247,0
16904,3,387,1984,0
16905,4,117,1380,0
16906,81,74,263,2
16907,28,89,286,0
16909,63,18,434,2
16910,3,318,884,0
16912,22,89,1010,0
16913,289,8,82,3
16914,35,25,112,0
16915,8,46,132,0
16916,23,129,431,0
16917,276,9,232,3
16918,49,97,708,0
16919,155,141,1403,1
16921,60,50,154,2
16923,11,316,3110,0
16924,20,69,454,0
16926,370,14,35,3
16927,115,5,993,2
16928,79,72,2072,2
16929,3,51,929,0
16930,25,47,339,0
16931,4,448,3134,0
16932,52,44,82,2
16933,0,44,281,0
16934,54,59,397,2
16936,25,56,171,0
16938,8,212,1018,0
16940,51,226,2169,0
16942,12,159,801,0
16943,211,23,145,1
16945,21,137,2725,0
16947,235,21,312,1
16948,138,15,1614,1
16949,3,57,790,0
16950,56,39,644,2
16951,122,73,1306,2
16952,108,16,92,2
16953,29,1,10,0
16954,0,40,1054,0
16955,184,18,246,1
16956,8,16,112,0
16957,238,15,172,1
16959,86,7,49,2
16960,38,92,304,0
16961,115,14,125,2
16963,186,7,35,1
16965,226,26,291,1
16966,7,9,1978,0
16967,188,21,333,1
16968,3,31,326,0
16969,38,42,816,0
16971,2,41,71,0
16976,266,2,88,3
16978,77,39,166,2
16979,3,64,860,0
16980,254,71,739,3
16982,60,22,182,2
16983,12,112,1322,0
16984,77,354,2365,2
16985,16,62,1830,0
16986,29,3,1040,0
16987,2,74,401,0
16988,4,7,43,0
16989,6,7,1233,0
16990,218,1,100,1
16992,10,85,857,0
16995,371,1,-1,3
16996,29,14,534,0
16997,287,7,360,3
16998,149,2,73,1
16999,22,21,294,0
17001,0,75,2164,0
17002,72,41,678,2
17004,45,38,771,0
17006,4,37,272,0
17007,50,50,587,2
17010,16,11,116,0
17011,29,15,186,0
17014,7,63,238,0
17015,28,182,1978,0
17017,2,88,6613,0
17018,40,15,176,0
17019,10,166,820,0
17022,30,7,108,0
17024,44,2,69,0
17025,60,8,235,2
17026,184,4,97,1
17027,78,110,410,2
17029,110,1,400,2
17030,63,11,146,2
17031,11,19,235,0
17033,85,24,750,2
17034,15,28,406,0
17035,245,27,201,1
17037,77,75,652,2
17038,29,22,28,0
17040,137,15,181,1
17041,26,59,923,0
17042,2,74,990,0
17043,31,100,998,0
17044,8,8,487,0
17045,112,20,106,2
17046,156,22,510,1
17047,84,59,533,2
17048,114,41,474,2
17049,2,201,2666,0
17050,95,169,1595,2
17051,193,40,179,1
17052,27,72,251,0
17053,128,13,121,2
17054,27,64,802,0
17058,81,51,592,2
17059,29,292,1850,0
17060,265,5,216,3
17061,73,57,1484,2
17062,313,53,416,3
17063,8,66,763,0
17064,58,53,316,2
17065,142,1,-1,1
17068,11,116,2154,0
17069,27,111,1482,0
17070,113,62,131,2
17071,8,102,1182,0
17073,17,142,759,0
17075,17,62,289,0
17076,35,17,295,0
17078,35,28,788,0
17079,77,2,24,2
17080,21,8,164,0
17081,24,55,77,0
17082,32,75,1049,0
17083,108,24,772,2
17084,34,146,1702,0
17085,122,116,783,2
17086,6,76,1859,0
17088,27,96,868,0
17090,3,45,902,0
17091,2,119,1743,0
17092,49,99,1130,0
17094,317,14,148,3
17095,21,70,613,0
17096,8,46,332,0
17097,1,153,457,0
17100,17,65,800,0
17101,9,28,815,0
17102,261,1,2,3
17105,158,80,693,1
17107,32,269,4526,0
17109,28,107,572,0
17110,164,12,50,1
17111,46,29,282,0
17114,5,85,206,0
17115,7,33,368,0
17117,287,9,68,3
17118,317,10,154,3
17119,2,35,327,0
17120,232,18,120,1
17122,118,7,80,2
17123,161,9,246,1
17124,184,31,129,1
17125,49,34,281,2
17126,151,189,778,1
17128,334,14,76,3
17131,4,78,983,0
17133,15,13,2730,0
17134,106,21,98,2
17135,15,34,1224,0
17138,275,24,126,3
17139,15,309,5157,0
17140,246,16,296,1
17142,238,15,81,1
17144,0,42,483,0
17146,105,33,212,2
17147,22,70,878,0
17148,51,9,82,2
17152,194,9,477,1
17153,23,14,104,0
17154,74,23,490,2
17155,17,19,242,0
17157,7,11,169,0
17158,31,53,778,0
17159,21,96,1110,0
17160,30,111,2856,0
17162,28,81,1000,0
17163,21,3,66,0
17164,32,92,1500,0
17165,283,10,100,3
17166,38,11,75,0
17169,49,51,519,2
17171,288,16,185,3
17172,74,16,479,2
17173,4,36,1121,0
17174,217,4,41,1
17175,43,42,865,0
17176,201,15,170,1
17179,177,56,290,1
17180,55,91,667,2
17181,56,23,241,2
17183,7,42,1264,0
17186,46,1,200,0
17187,226,10,144,1
17188,10,71,1301,0
17189,105,52,226,2
17190,58,19,160,2
17191,27,163,1166,0
17193,35,17,1238,0
17194,273,26,119,3
17197,29,29,191,0
17198,23,89,357,0
17201,53,38,231,2
17203,35,116,2846,0
17204,168,47,589,1
17205,53,13,884,2
17206,52,7,76,2
17211,26,150,1310,0
17212,252,4,147,3
17213,39,85,1167,0
17214,59,79,271,2
17217,233,9,24,1
17218,3,146,955,0
17219,31,24,89,0
17220,23,303,1897,0
17221,6,59,287,0
17222,64,27,122,2
17223,309,43,110,3
17226,308,21,406,3
17227,18,28,741,0
17228,15,140,1532,0
17229,95,39,185,2
17230,263,51,1553,3
17231,11,294,1718,0
17232,2,30,202,0
17233,34,25,131,0
17234,182,14,55,1
17235,24,24,224,0
17236,12,88,474,0
17237,10,18,105,0
17238,2,297,1807,0
17239,312,15,149,3
17242,107,30,611,2
17243,0,180,3312,0
17244,52,31,616,2
17245,204,9,75,1
17247,14,53,105,0
17248,119,68,213,2
17250,3,55,167,0
17251,362,37,108,3
17252,116,86,192,2
17253,17,18,43,0
17254,4,100,251,0
17255,40,69,227,0
17256,106,12,141,2
17259,147,104,388,1
17262,51,9,367,2
17263,207,23,36,1
17265,138,106,389,1
17266,1,60,153,0
17267,126,37,158,2
17268,107,3,844,2
17272,41,70,1776,0
17274,34,24,77,0
17277,227,67,430,1
17278,240,15,179,1
17279,57,8,48,2
17282,129,79,1866,2
17284,59,229,1360,2
17286,21,44,117,0
17287,25,88,556,0
17288,8,118,1201,0
17289,31,86,512,0
17290,3,92,397,0
17291,307,1,72,3
17293,7,93,1135,0
17295,28,53,293,0
17297,16,49,65,0
17298,100,30,387,2
17299,11,50,668,0
17301,20,59,137,0
17302,14,68,573,0
17303,360,53,144,3
17306,10,13,11470,0
17307,364,1,-144,3
17309,94,11,41,2
17311,77,55,1005,2
17312,138,11,372,1
17313,17,24,1382,0
17314,24,120,1884,0
17315,0,259,3831,0
17317,45,8,1074,0
17320,99,57,634,2
17321,7,94,364,0
17323,14,125,754,0
17324,17,43,843,0
17325,279,6,60,3
17329,13,29,142,0
17330,22,5,120,0
17331,123,1,16,2
17333,85,28,375,2
17334,300,11,314,3
17337,150,421,1218,1
17338,16,390,3054,0
17339,93,9,152,2
17340,8,231,5902,0
17341,156,147,443,1
17343,354,17,56,3
17344,45,31,65,0
17345,14,70,341,0
17346,3,299,1599,0
17347,85,1,216,2
17348,14,180,1398,0
17349,178,8,102,1
17350,7,66,734,0
17351,35,22,113,0
17353,128,5,1200,2
17354,50,15,1006,2
17356,311,19,166,3
17357,23,41,152,0
17358,302,55,190,3
17359,10,13,161,0
17360,16,113,328,0
17361,48,26,157,2
17362,238,30,191,1
17364,0,288,2671,0
17365,12,278,4749,0
17367,237,33,149,1
17368,22,93,666,0
17370,72,31,540,2
17371,16,83,151,0
17372,40,215,747,0
17373,39,47,408,0
17374,218,24,85,1
17375,189,65,361,1
17376,70,23,86,2
17377,23,191,2037,0
17379,10,71,623,0
17381,8,40,25646,0
17382,64,2,25,2
17383,3,49,148,0
17384,18,12,88,0
17385,14,42,197,0
17386,7,23,1902,0
17387,19,71,522,0
17388,77,13,1068,2
17389,0,48,7430,0
17391,163,2,480,1
17392,306,53,277,3
17394,218,4,241,1
17396,38,24,2005,0
17397,21,88,250,0
17398,114,30,310,2
17400,125,175,1088,2
17402,4,33,701,0
17403,35,32,111,0
